targeted_fraction,qini,random_baseline,model
0.013023583245336149,6.421052631578948,4.247072390257889,s_learner
0.013140912824122962,6.280701754385965,4.285334303683636,s_learner
0.013258242402909773,5.46551724137931,4.323596217109383,s_learner
0.013375571981696586,5.310344827586206,4.36185813053513,s_learner
0.013492901560483397,5.155172413793103,4.400120043960876,s_learner
0.01361023113927021,5.0,4.438381957386623,s_learner
0.013727560718057022,4.844827586206897,4.47664387081237,s_learner
0.013844890296843835,4.689655172413792,4.514905784238117,s_learner
0.013962219875630646,4.53448275862069,4.553167697663864,s_learner
0.014079549454417459,4.379310344827587,4.591429611089611,s_learner
0.01419687903320427,4.542372881355931,4.629691524515357,s_learner
0.014314208611991083,5.389830508474576,4.667953437941104,s_learner
0.014431538190777896,4.5,4.7062153513668505,s_learner
0.014548867769564707,5.333333333333334,4.7444772647925975,s_learner
0.01466619734835152,4.459016393442623,4.782739178218344,s_learner
0.014783526927138331,4.64516129032258,4.82100109164409,s_learner
0.014900856505925144,4.825396825396826,4.859263005069838,s_learner
0.015018186084711956,4.65079365079365,4.897524918495584,s_learner
0.015135515663498769,4.828125,4.935786831921331,s_learner
0.01525284524228558,5.0,4.974048745347078,s_learner
0.015370174821072393,4.830769230769231,5.012310658772825,s_learner
0.015487504399859204,4.661538461538463,5.050572572198571,s_learner
0.015604833978646017,4.492307692307692,5.088834485624318,s_learner
0.01572216355743283,4.323076923076924,5.127096399050065,s_learner
0.01583949313621964,4.153846153846155,5.165358312475811,s_learner
0.015956822715006452,3.9846153846153864,5.203620225901558,s_learner
0.016074152293793265,3.8153846153846143,5.241882139327305,s_learner
0.016191481872580078,4.0,5.2801440527530525,s_learner
0.01630881145136689,3.833333333333334,5.3184059661787995,s_learner
0.0164261410301537,3.666666666666668,5.356667879604545,s_learner
0.016543470608940514,3.4999999999999982,5.394929793030292,s_learner
0.016660800187727327,3.333333333333332,5.433191706456039,s_learner
0.01677812976651414,3.166666666666666,5.471453619881786,s_learner
0.01689545934530095,3.0,5.509715533307532,s_learner
0.017012788924087762,3.1940298507462686,5.547977446733279,s_learner
0.017130118502874575,3.382352941176471,5.586239360159026,s_learner
0.017247448081661388,3.5652173913043494,5.624501273584773,s_learner
0.017364777660448198,3.4057971014492754,5.662763187010519,s_learner
0.01748210723923501,2.4571428571428573,5.701025100436266,s_learner
0.017599436818021823,3.2857142857142865,5.739287013862013,s_learner
0.017716766396808636,3.47887323943662,5.77754892728776,s_learner
0.017834095975595446,3.309859154929576,5.815810840713506,s_learner
0.01795142555438226,3.5,5.854072754139253,s_learner
